Date,Open,High,Low,Close,Volume
42691,8984.570313,8998.230469,8936.299805,8995.259766,1704600
42692,8991.5,9025.980469,8958.219727,9008.790039,1779800
42695,9009.780273,9049.759766,8986.400391,9041.110352,1807800
42696,9058.580078,9161.19043,9058.580078,9133.389648,2146700
42697,9146.719727,9202.719727,9146.719727,9178.230469,1926800
42698,9164.839844,9183.160156,9137.55957,9152.110352,2022700
42699,9149.349609,9191.339844,9148.629883,9159.070313,1840100
42702,9167.330078,9241.540039,9167.330078,9222.240234,1910200
42703,9220.950195,9249.05957,9192.379883,9192.379883,1889200
42704,9196.089844,9240.709961,9189.620117,9240.709961,2538900
42705,9245.549805,9278.959961,9241.780273,9263.530273,1996000
42706,9214.55957,9214.55957,9165.900391,9189.490234,1730600
42709,9194.459961,9212.19043,9138.639648,9160.660156,1547800
42710,9209.799805,9280.650391,9209.799805,9250.769531,1649700
42711,9279,9299.919922,9247.5,9263.889648,1682800
42712,9308.900391,9376.410156,9308.900391,9375.860352,2170000
42713,9383.070313,9399.25,9366.860352,9392.679688,1811800
42716,9402.049805,9430.339844,9336.450195,9349.94043,1697400
42717,9361.969727,9382.139648,9342.55957,9382.139648,1856000
42718,9395.599609,9413.129883,9353.25,9368.519531,1658400
42719,9337.209961,9370.509766,9309.790039,9360.349609,1692100
42720,9352.269531,9379.75,9326.780273,9326.780273,1858100
42723,9316.05957,9317.030273,9237.980469,9239.320313,1454800
42724,9229.740234,9258.69043,9199.839844,9242.410156,1349900
42725,9234.94043,9263.5,9204.259766,9204.259766,1439700
42726,9204.290039,9209.719727,9118.75,9118.75,1427400
42727,9112.330078,9128.830078,9078.639648,9078.639648,1333800
42730,9088.990234,9127.740234,9083.280273,9110.540039,799000
42731,9120.879883,9132.049805,9100.830078,9109.269531,880800
42732,9120.900391,9203.55957,9120.900391,9201.400391,1195900
42733,9172.389648,9196.019531,9149.160156,9153.089844,1239800
42734,9186.299805,9259.089844,9186.299805,9253.5,1329700
42738,9252.55957,9273.650391,9235.950195,9272.879883,1186600
42739,9279.519531,9299.620117,9266.030273,9286.959961,1322300
42740,9282.55957,9358.419922,9282.450195,9358.139648,1859300
42741,9371.410156,9381.110352,9351.25,9372.219727,1743800
42744,9376.480469,9404.900391,9328.19043,9342.419922,1708500
42745,9344.19043,9353.599609,9319.450195,9349.639648,1514800
42746,9370.169922,9384,9333.490234,9345.740234,1801200
42747,9356.120117,9430.580078,9356.120117,9410.179688,1919300
42748,9373.700195,9387.679688,9352.080078,9378.830078,1560100
42751,9356.540039,9359.009766,9281.209961,9292.330078,1445700
42752,9301.959961,9354.530273,9294.679688,9354.530273,1449700
42753,9344.740234,9350.950195,9322.44043,9341.969727,1882800
42754,9324.830078,9337.639648,9287.540039,9318.120117,1796100
42755,9326.799805,9350.070313,9317.620117,9331.459961,1613400
42758,9363.660156,9427.459961,9363.660156,9424.049805,1796100
42759,9423.049805,9468.339844,9416.05957,9447.950195,2147200
42768,9502.25,9521.339844,9413.769531,9428.969727,3341600
42769,9450.05957,9478.009766,9423.929688,9455.55957,2264200
42772,9467.669922,9548.679688,9467.669922,9538.009766,3053900
42773,9527.419922,9555.799805,9512.55957,9554.55957,2607300
42774,9540.769531,9564.070313,9505.790039,9543.25,2893600
42775,9555.519531,9600.089844,9540.509766,9590.179688,2733900
42776,9612.669922,9688.150391,9612.669922,9665.589844,3443400
42779,9690.389648,9711.429688,9681.099609,9710.320313,2743600
42780,9726.740234,9760.009766,9698.290039,9718.780273,2798500
42781,9724.129883,9813.980469,9723.040039,9799.759766,2986500
42782,9826.889648,9869.589844,9753.160156,9771.25,2654800
42783,9779.160156,9791.589844,9754.540039,9759.759766,2180300
42786,9795.80957,9817.139648,9743.360352,9753.200195,2480000
42787,9761.269531,9775.490234,9721.360352,9763.929688,2406100
42788,9786.25,9820.070313,9770.099609,9778.780273,2566100
42789,9774.080078,9810.55957,9748.94043,9769.30957,2525500
42790,9757.669922,9784.389648,9740.179688,9750.469727,2454600
42795,9751.120117,9758.780273,9674.780273,9674.780273,2474000
42796,9727.599609,9774.599609,9646.339844,9691.799805,2522300
42797,9672.259766,9679.820313,9633.879883,9648.209961,2180100
42800,9647,9688.5,9647,9682.629883,1906000
42801,9690.259766,9738.070313,9690.200195,9738.070313,1882200
42802,9744.259766,9773.490234,9712.5,9753.450195,2048400
42803,9740.049805,9743.780273,9650.320313,9658.610352,2432800
42804,9653.790039,9656.650391,9562.75,9627.889648,2283500
42807,9656.55957,9697.339844,9656.55957,9697.339844,1858800
42808,9720.530273,9767.660156,9720.530273,9744.209961,2212800
42809,9741.290039,9749.009766,9714.580078,9740.30957,1836600
42810,9768.849609,9842.169922,9768.849609,9837.830078,2102200
42811,9845.589844,9908.69043,9835.509766,9908.69043,2689700
42814,9905.80957,9916.179688,9869.349609,9912.969727,2118700
42815,9923.179688,9976.610352,9918.389648,9972.490234,2317100
42816,9911.959961,9922.660156,9843.070313,9922.660156,2270500
42817,9921.969727,9945.240234,9897.450195,9930.740234,2615300
42818,9914.120117,9932.679688,9892.30957,9902.980469,2324400
42821,9907.599609,9917.849609,9859.530273,9876.769531,2296100
42822,9909.990234,9924.139648,9799.280273,9876.450195,2595900
42823,9887,9906.759766,9831.629883,9856.25,2272800
42824,9869.280273,9878.620117,9836.330078,9848.150391,2296100
42825,9846.379883,9869.650391,9811.519531,9811.519531,2362400
42830,9856.44043,9949.480469,9856.44043,9949.480469,2734200
42831,9946.660156,9946.660156,9879.849609,9897.799805,2015700
42832,9892.980469,9900.879883,9788.519531,9873.370117,2422600
42835,9880.290039,9898.639648,9859.030273,9882.540039,2364800
42836,9881.530273,9896.589844,9820.410156,9832.419922,2287200
42837,9831.55957,9837.19043,9789.589844,9817.679688,2339400
42838,9808.830078,9868.450195,9800.799805,9836.679688,2222700
42839,9806.150391,9808.330078,9730.94043,9732.929688,2179100
42842,9740.80957,9762.469727,9670.110352,9716.400391,0
42843,9735.759766,9771.070313,9727.259766,9746.55957,1710800
42844,9725.389648,9725.389648,9631.639648,9639.94043,2080800
42845,9639.929688,9664.240234,9622.25,9632.69043,1765800
42846,9657.049805,9718.820313,9657.049805,9717.410156,1577900
42849,9742.910156,9772.959961,9683.700195,9717.950195,1423700
42850,9737.820313,9841.709961,9737.820313,9841.709961,2034900
42851,9859.110352,9865.879883,9827.469727,9856.450195,2082000
42852,9859.450195,9863.519531,9823.849609,9860.620117,1775600
42853,9868.379883,9897.040039,9845.839844,9872,2142500
42857,9926.44043,9951.139648,9925.75,9941.269531,2002400
42858,9957.620117,9979.910156,9937.990234,9955.330078,1651600
42859,9962.730469,9973.759766,9938.959961,9967.639648,1762200
42860,9954.94043,9960.990234,9899.94043,9899.94043,1657100
42863,9934.129883,9964.860352,9900.070313,9937.25,1804900
42864,9967.009766,10001.94043,9899.080078,9915.480469,2352400
42865,9935.219727,9971.980469,9932.169922,9968.320313,1912900
42866,9968.509766,10018.79004,9964.299805,10001.48047,2080800
42867,9981.769531,10008.25,9961.370117,9986.820313,1778700
42870,9978.280273,10036.82031,9978.280273,10036.82031,1756500
42871,10037.58008,10058.58984,9991.080078,10031.49023,2111000
42872,10019.62012,10029.62012,9967.969727,10013.66992,1767700
42873,9952.639648,9969.450195,9895.650391,9969.450195,1732600
42874,9970.400391,9979.730469,9947.139648,9947.620117,1796600
42877,9965.080078,9997.259766,9960.94043,9997.259766,1587700
42878,9994.679688,10038.2002,9992.580078,10007.83984,1695400
42879,10014.15039,10059.74023,10014.15039,10044.41992,1695900
42880,10059.91016,10108.49023,10059.2002,10108.49023,1960700
42881,10090.17969,10121.87988,10072.83984,10101.9502,1856900
42886,10095.9502,10116.12988,10025.87988,10040.71973,2632100
42887,10064.44043,10100.37012,10059.92969,10087.41992,1923600
42888,10117.75977,10152.53027,10117.05957,10152.53027,2037600
42891,10164.88965,10226.83984,10164.88965,10226.83984,2141900
42892,10213.16992,10221.63965,10190.38965,10206.17969,2016200
42893,10216.13965,10242.38965,10183.15039,10209.99023,2172700
42894,10215.92969,10235.7002,10211,10225.78027,1703500
42895,10238.54981,10268.37012,10198.79981,10199.65039,2139100
42898,10137.04004,10158.63965,10109.95996,10109.95996,1746300
42899,10109.7002,10146.66992,10109.7002,10128.15039,1586300
42900,10142.79981,10165.30957,10033.25,10072.45996,2067300
42901,10079.13965,10089.07031,10046.79981,10088.34961,1597900
42902,10078.69043,10159.46973,10073.12012,10156.73047,2056600
42905,10162.21973,10250.59961,10162.21973,10250.59961,1822100
42906,10286.79004,10354.37012,10286.79004,10324.45996,1856400
42907,10310.96973,10379.82031,10274.75,10349.71973,2327200
42908,10369.08008,10403.36035,10368.92969,10399.05957,1950200
42909,10403.55957,10422.33008,10374.00977,10377.7002,1893400
42912,10341.86035,10513.95996,10341.86035,10513.95996,2569100
42913,10513,10545.7002,10489.09961,10512.05957,2580400
42914,10459.16992,10459.16992,10382.80957,10390.54981,3027700
42915,10442.17969,10476.50977,10390.90039,10421.65039,2781000
42916,10367.25977,10395.07031,10329.83984,10395.07031,2305600
42919,10368.99023,10412.79004,10363.5,10412.79004,2092400
42920,10397.92969,10421.71973,10347.78027,10347.78027,2371700
42921,10352.38965,10404.79004,10304.74023,10404.79004,1934400
42922,10380.66016,10381.2002,10336.32031,10368.2002,1643200
42923,10343.29981,10343.29981,10294.69043,10297.25,1701500
42926,10310.74023,10331.11035,10283.9502,10289.91016,1905800
42927,10313.08008,10415.57031,10313.08008,10415.57031,1978700
42928,10396.96973,10450.87012,10393.54004,10420.67969,2130900
42929,10418.74023,10485.28027,10418.74023,10460.15039,2565700
42930,10450.91992,10466.33984,10423.40039,10443.91016,2224100
42933,10467.26953,10490.04981,10436.30957,10457.54004,2118000
42934,10447.46973,10481.25977,10429.84961,10481.25977,1974000
42935,10472.80957,10537.41992,10472.80957,10506.09961,2281300
42936,10513.12012,10534.51953,10483.54004,10499.36035,2205400
42937,10468.46973,10477.71973,10428.55957,10436.7002,1847800
42940,10426.12988,10461.28027,10406.80957,10461.28027,0
42941,10455.13965,10473.98047,10442.84961,10463.15039,1900700
42942,10477.15039,10500.11035,10416.57031,10419.11035,2273800
42943,10427.83008,10516.23047,10427.83008,10508.37012,2413300
42944,10480.66992,10480.66992,10410.53027,10423.04981,1858300
42947,10396.75977,10427.33008,10366.16992,10427.33008,1975700
42948,10408.53027,10470.03027,10408.53027,10437.29004,2319300
42949,10479.25977,10519.26953,10479.25977,10519.26953,2280900
42950,10464.09961,10478.62012,10427.71973,10469.87988,2061300
42951,10470.95996,10510.7002,10466.25,10506.55957,2366000
42954,10521.69043,10592.30957,10521.69043,10579.37988,2466800
42955,10598.58984,10619.41992,10533.71973,10568.96973,2811600
42956,10523.50977,10536.19043,10457.51953,10470.37988,2512300
42957,10470.03027,10477.79004,10303.46973,10329.74023,2941100
42958,10267.04981,10338.05957,10238.5,10329.57031,2336200
42961,10347.66016,10365.21973,10225.28027,10225.28027,2455600
42962,10271.03027,10336.21973,10271.03027,10311.16016,2227300
42963,10302.83008,10322.37988,10245.71973,10290.38965,2435100
42964,10302.54004,10372.41016,10302.54004,10369.37012,2510400
42965,10324.83008,10330.38965,10259.83008,10321.33008,2246500
42968,10316.08984,10336.37012,10282.71973,10326.38965,2100200
42969,10353.37012,10410.46973,10353.37012,10392.07031,2407500
42970,10418.32031,10458.91016,10378.00977,10406.80957,2391700
42971,10414.66016,10488.95996,10410.73047,10488.95996,2634900
42972,10497.86035,10519.83984,10478.71973,10515.50977,2742000
42975,10502.79981,10542.37012,10498.87988,10525.98047,2655900
42976,10518.69043,10518.69043,10463.21973,10496.57031,2731300
42977,10511.58984,10574.53027,10511.58984,10569.40039,2682700
42978,10586.65039,10609.48047,10551.9502,10585.78027,2716700
42979,10576.26953,10619.51953,10568.71973,10594.82031,3028000
42982,10585.44043,10610.04004,10555.33984,10569.87012,2541200
42983,10584.09961,10617.83984,10564.25977,10617.83984,2678200
42984,10593.87012,10604.91992,10519.70996,10547.86035,2731100
42985,10564.79004,10604.01953,10509.91016,10538.50977,3130500
42986,10553.90039,10609.9502,10550.71973,10609.9502,2733700
42989,10630.16016,10656.25,10565.78027,10572.16016,2888400
42990,10610.33008,10646.54981,10586.28027,10610.34961,2833200
42991,10596.36035,10620.30957,10532.87988,10532.87988,2630200
42992,10533.99023,10572.70996,10508.71973,10553.57031,2417000
42993,10556.82031,10580.78027,10520.15039,10580.41016,3264900
42996,10590.79981,10642.40039,10581.80957,10631.57031,3468000
42997,10653.33984,10664.17969,10561.20996,10576.13965,2979400
42998,10568.58008,10589.19043,10490.70996,10519.16992,2662700
42999,10506.84961,10603.08008,10493.9502,10578.44043,2243000
43000,10571.65039,10579.01953,10446.4502,10449.67969,2354400
43003,10442.04981,10447.08984,10322.09961,10335.88965,2543900
43004,10333.44043,10374.54004,10257.01953,10257.01953,2278100
43005,10322.44043,10357.23047,10315.96973,10326.67969,1895900
43006,10351.41992,10365.58984,10288.24023,10296.4502,1993300
43007,10319.69043,10338.9502,10273.59961,10329.94043,1884100
43010,10425.09961,10472.80957,10414.53027,10465.16016,1678300
43011,10462.7002,10495.33984,10445.86035,10469.34961,1858600
43013,10473.28027,10530.92969,10473.28027,10518.26953,1848700
43014,10538.20996,10557.66992,10511.5,10532.80957,1891500
43019,10576.12012,10668.49023,10576.12012,10641.19043,2773600
43020,10668.38965,10711.44043,10668.38965,10711.44043,2296700
43021,10712.48047,10724.08984,10675.83008,10724.08984,2232200
43024,10735.13965,10774.20996,10723.37012,10774.20996,2378300
43025,10790.34961,10798.51953,10723.15039,10723.15039,2297500
43026,10773.84961,10790.30957,10684.32031,10720.28027,2571700
43027,10745.76953,10798.54004,10745.76953,10760.29004,2108300
43028,10737.87012,10753.76953,10702.55957,10728.87988,2244600
43031,10759.46973,10792.26953,10731.90039,10735.20996,1980100
43032,10749.90039,10766.63965,10726.25,10743.78027,2185400
43033,10771.40039,10794.54981,10740.07031,10750.57031,2442200
43034,10735.34961,10756.50977,10716.51953,10734.75977,2162000
43035,10757.34961,10803.59961,10701.08008,10709.11035,2925800
43038,10777.59961,10842.25,10743.12988,10756.87012,2172800
43039,10768.90039,10829.33008,10747.37012,10793.79981,2119900
43040,10816.04004,10843.41016,10785.32031,10806.36035,2341800
43041,10797.62988,10827.66992,10788.50977,10788.50977,2458500
43042,10797.91016,10835.7002,10765.30957,10800.76953,2147200
43045,10856.55957,10858.5,10769.19043,10786.19043,2174000
43046,10820.83008,10842.61035,10807.88965,10840.33984,2515700
43047,10839.44043,10844.74023,10806.00977,10818.99023,2438000
43048,10802.9502,10831.37988,10721.87012,10743.26953,2917800
43049,10713.66992,10742.61035,10659.29004,10732.66992,2277000
43052,10728.21973,10749.38965,10683.91992,10683.91992,2765100
43053,10716.58984,10735.08008,10654.58008,10687.17969,2596600
43054,10662.08008,10669.58984,10600.25977,10630.65039,2255800
43055,10629.16016,10666.66016,10609.23047,10625.04004,2123600
43056,10673.42969,10729.4502,10673.42969,10701.63965,2397100
43059,10706.79004,10728.38965,10656.17969,10664.54981,2428600
43060,10688.21973,10787.58008,10687.25977,10779.24023,3186600
43061,10815.40039,10882.65039,10801.09961,10822.58984,3794300
43062,10837.61035,10872.29004,10809.08984,10854.57031,2600700
43063,10847.79004,10873.91016,10833.78027,10854.08984,2664500
43066,10836.82031,10856,10746.74023,10750.92969,2588100
43067,10733.55957,10752.58008,10692.53027,10707.07031,2872200
43068,10735.24023,10762.91016,10697.62012,10713.54981,3003400
43069,10623.2002,10650.17969,10560.44043,10560.44043,4790900
43070,10591.62012,10665.91992,10495.15039,10600.37012,3662900
43073,10617.26953,10665.42969,10565.67969,10651.11035,2778600
43074,10607.62012,10635.70996,10540.74023,10566.84961,3032300
43075,10541.03027,10541.03027,10376.65039,10393.91992,2931900
43076,10404.41992,10418.96973,10322.75977,10355.75977,2658300
43077,10406.34961,10419.28027,10336.25977,10398.62012,2603300
43080,10438.33008,10504.66992,10438.33008,10473.08984,2264200
43081,10488.73047,10495.24023,10408.05957,10443.28027,2099500
43082,10447.11035,10489.16992,10444.7002,10470.7002,2254300
43083,10494.59961,10577.53027,10494.59961,10538.00977,2374000
43084,10517.20996,10520.66016,10436.11035,10491.44043,2513000
43087,10478.74023,10526.41016,10472.38965,10506.51953,1805500
43088,10508.33008,10544,10452.08008,10467.33984,2124800
43089,10470.36035,10514.30957,10470.36035,10504.51953,2091100
43090,10526.96973,10545.78027,10488.96973,10488.96973,2052900
43091,10503.09961,10537.26953,10486.51953,10537.26953,1988400
43094,10546.63965,10556.65039,10514.54004,10522.49023,1870400
43095,10526.13965,10528.91992,10408.12012,10421.91016,1976700
43096,10419.80957,10497.76953,10419.80957,10486.66992,2040200
43097,10513.29004,10592.04004,10513.29004,10567.63965,2157000
43098,10590.9502,10659.98047,10590.9502,10642.86035,2339300
